TransactionID,TransactionDate,CalendarYear,Quarter,MonthNumber,MonthName,DepartmentKey,CategoryKey,VendorKey,RegionKey,ProjectKey,Description,PaymentMethod,PostingStatus,NetAmount_AUD,GST_AUD,GrossAmount_AUD,PurchaseOrder,InvoiceNumber,OriginalCurrency,ExchangeRate
TX001047,2025-05-24,2025,2,5,May,D005,C019,V003,R03,P008,Vehicle Expenses expense - Sales,Direct Debit,Posted,536.36,53.64,590.0,,INV-281779,AUD,1.0
TX001048,2025-10-18,2025,4,10,October,D006,C019,V020,R01,P001,Vehicle Expenses expense - Operations,Invoice,Posted,663.14,66.31,729.45,PO-66859,INV-874415,AUD,1.0
TX001049,2025-06-04,2025,2,6,June,D003,C008,V014,R01,P008,Recruitment expense - Human Resources,Invoice,Posted,195.07,19.51,214.58,PO-60002,INV-316037,AUD,1.0
TX001050,2025-12-06,2025,4,12,December,D002,C005,V022,R01,P004,Consulting expense - Finance,Direct Debit,Posted,2385.77,238.58,2624.35,,INV-358131,AUD,1.0
TX001051,2025-09-28,2025,3,9,September,D005,C010,V020,R03,P008,Events expense - Sales,Corporate Card,Posted,1832.19,183.22,2015.41,,,AUD,1.0
TX001052,2024-10-11,2024,4,10,October,D004,C009,V026,R01,P001,Advertising expense - Marketing,Invoice,Posted,310.34,31.03,341.37,PO-74033,INV-169730,AUD,1.0
TX001053,2024-07-06,2024,3,7,July,D006,C004,V026,R05,P004,Contractors expense - Operations,Direct Debit,Posted,1130.66,113.07,1243.73,,INV-514089,AUD,1.0
TX001054,2026-04-22,2026,2,4,April,D004,C001,V009,R02,P008,Software & SaaS expense - Marketing,Invoice,Posted,1024.62,102.46,1127.08,PO-60864,INV-293439,AUD,1.0
TX001055,2024-03-26,2024,1,3,March,D002,C004,V010,R02,P006,Contractors expense - Finance,Corporate Card,Pending,1206.5,120.65,1327.15,,,AUD,1.0
TX001056,2026-02-25,2026,1,2,February,D004,C011,V010,R01,P008,Office Supplies expense - Marketing,Invoice,Posted,512.26,51.23,563.49,PO-30066,INV-405980,AUD,1.0
TX001057,2025-06-01,2025,2,6,June,D002,C004,V029,R01,P003,Contractors expense - Finance,Direct Debit,Posted,559.42,55.94,615.36,,INV-268923,AUD,1.0
TX001058,2024-05-26,2024,2,5,May,D006,C003,V034,R01,P001,Hardware expense - Operations,Invoice,Posted,997.84,99.78,1097.62,PO-28807,INV-208834,AUD,1.0
TX001059,2025-12-01,2025,4,12,December,D004,C001,V025,R02,P008,Software & SaaS expense - Marketing,Invoice,Posted,1480.97,148.1,1629.07,PO-19689,INV-120754,AUD,1.0
TX001060,2025-10-26,2025,4,10,October,D008,C014,V025,R03,P004,Utilities expense - Facilities,Corporate Card,Posted,515.56,51.56,567.12,,,AUD,1.0
TX001061,2025-10-13,2025,4,10,October,D008,C013,V035,R04,P003,Rent expense - Facilities,Invoice,Accrued,4689.37,468.94,5158.31,PO-60915,INV-369705,AUD,1.0
TX001062,2026-06-22,2026,2,6,June,D003,C006,V020,R03,P007,Travel expense - Human Resources,Corporate Card,Posted,214.1,21.41,235.51,,,AUD,1.0
TX001063,2025-02-15,2025,1,2,February,D003,C011,V027,R01,P008,Office Supplies expense - Human Resources,Invoice,Posted,554.86,55.49,610.35,PO-97211,INV-518259,USD,1.5195
TX001064,2024-05-16,2024,2,5,May,D004,C004,V013,R01,P003,Contractors expense - Marketing,Invoice,Posted,2959.71,295.97,3255.68,PO-59127,INV-775282,AUD,1.0
TX001065,2024-11-10,2024,4,11,November,D004,C009,V029,R01,P002,Advertising expense - Marketing,Direct Debit,Posted,481.23,48.12,529.35,,INV-327727,AUD,1.0
TX001066,2024-12-11,2024,4,12,December,D003,C011,V012,R02,P008,Office Supplies expense - Human Resources,Invoice,Posted,92.82,9.28,102.1,PO-94048,INV-521398,USD,1.5521
TX001067,2025-08-11,2025,3,8,August,D004,C004,V009,R02,P008,Contractors expense - Marketing,Corporate Card,Posted,3219.08,321.91,3540.99,,,AUD,1.0
TX001068,2025-10-05,2025,4,10,October,D001,C012,V002,R01,P001,Telecommunications expense - Information Technology,Invoice,Posted,248.0,24.8,272.8,PO-51353,INV-711790,AUD,1.0
TX001069,2026-04-28,2026,2,4,April,D008,C013,V020,R01,P003,Rent expense - Facilities,Direct Debit,Posted,775.67,77.57,853.24,,INV-658162,AUD,1.0
TX001070,2025-09-25,2025,3,9,September,D007,C004,V018,R02,P008,Contractors expense - Customer Service,Corporate Card,Posted,734.76,73.48,808.24,,,AUD,1.0
TX001071,2025-01-23,2025,1,1,January,D008,C004,V024,R03,P008,Contractors expense - Facilities,Invoice,Pending,6337.9,633.79,6971.69,PO-98049,INV-694315,AUD,1.0
TX001072,2024-12-18,2024,4,12,December,D006,C003,V009,R04,P001,Hardware expense - Operations,Direct Debit,Accrued,2405.2,240.52,2645.72,,INV-801396,AUD,1.0
TX001073,2024-07-20,2024,3,7,July,D006,C006,V006,R03,P008,Travel expense - Operations,Corporate Card,Posted,491.15,49.12,540.27,,,USD,1.5048
TX001074,2025-06-09,2025,2,6,June,D005,C012,V021,R04,P001,Telecommunications expense - Sales,Invoice,Posted,239.51,23.95,263.46,PO-96074,INV-580339,AUD,1.0
TX001075,2025-11-06,2025,4,11,November,D002,C005,V001,R02,P002,Consulting expense - Finance,Invoice,Posted,244.73,24.47,269.2,PO-59170,INV-451938,AUD,1.0
TX001076,2025-01-10,2025,1,1,January,D007,C012,V023,R03,P002,Telecommunications expense - Customer Service,Invoice,Accrued,730.06,73.01,803.07,PO-98055,INV-188914,AUD,1.0
TX001077,2026-04-04,2026,2,4,April,D006,C018,V009,R04,P001,Freight & Logistics expense - Operations,Invoice,Posted,2418.32,241.83,2660.15,PO-41056,INV-916711,AUD,1.0
TX001078,2024-03-30,2024,1,3,March,D002,C001,V022,R03,P008,Software & SaaS expense - Finance,Invoice,Posted,3472.96,347.3,3820.26,PO-70393,INV-761654,AUD,1.0
TX001079,2026-06-13,2026,2,6,June,D006,C019,V009,R01,P002,Vehicle Expenses expense - Operations,Invoice,Accrued,181.81,18.18,199.99,PO-10503,INV-554001,AUD,1.0
TX001080,2026-03-21,2026,1,3,March,D004,C004,V021,R01,P001,Contractors expense - Marketing,Direct Debit,Posted,2035.52,203.55,2239.07,,INV-840581,AUD,1.0
TX001081,2024-07-09,2024,3,7,July,D008,C011,V004,R03,P008,Office Supplies expense - Facilities,Invoice,Posted,191.23,19.12,210.35,PO-85423,INV-298543,USD,1.4895
TX001082,2025-12-17,2025,4,12,December,D002,C016,V021,R03,P003,Insurance expense - Finance,Invoice,Posted,681.16,68.12,749.28,PO-64038,INV-631265,AUD,1.0
TX001083,2025-10-17,2025,4,10,October,D005,C006,V016,R02,P008,Travel expense - Sales,Expense Claim,Posted,756.42,75.64,832.06,,,AUD,1.0
TX001084,2024-03-07,2024,1,3,March,D001,C001,V004,R02,P008,Software & SaaS expense - Information Technology,Invoice,Posted,2330.0,233.0,2563.0,PO-11572,INV-880422,AUD,1.0
TX001085,2025-11-21,2025,4,11,November,D002,C005,V024,R02,P008,Consulting expense - Finance,Expense Claim,Posted,2331.94,233.19,2565.13,,,AUD,1.0
TX001086,2024-11-22,2024,4,11,November,D008,C011,V032,R03,P008,Office Supplies expense - Facilities,Invoice,Posted,134.38,13.44,147.82,PO-32354,INV-144773,AUD,1.0
TX001087,2025-12-08,2025,4,12,December,D006,C011,V026,R02,P008,Office Supplies expense - Operations,Invoice,Posted,139.75,13.98,153.73,PO-64997,INV-125668,AUD,1.0
TX001088,2026-06-13,2026,2,6,June,D003,C006,V010,R02,P008,Travel expense - Human Resources,Direct Debit,Posted,438.5,43.85,482.35,,INV-721739,AUD,1.0
TX001089,2024-07-07,2024,3,7,July,D004,C001,V018,R01,P008,Software & SaaS expense - Marketing,Invoice,Accrued,807.38,80.74,888.12,PO-82001,INV-391157,AUD,1.0
TX001090,2024-08-21,2024,3,8,August,D004,C009,V028,R03,P008,Advertising expense - Marketing,Invoice,Accrued,935.41,93.54,1028.95,PO-38364,INV-536569,AUD,1.0
TX001091,2025-05-17,2025,2,5,May,D001,C003,V020,R03,P005,Hardware expense - Information Technology,Invoice,Posted,1345.76,134.58,1480.34,PO-58936,INV-946331,AUD,1.0
TX001092,2025-12-06,2025,4,12,December,D003,C006,V002,R02,P008,Travel expense - Human Resources,Invoice,Posted,444.88,44.49,489.37,PO-50964,INV-764662,AUD,1.0
TX001093,2025-05-02,2025,2,5,May,D005,C012,V013,R01,P008,Telecommunications expense - Sales,Direct Debit,Posted,907.2,90.72,997.92,,INV-952829,AUD,1.0
TX001094,2026-04-19,2026,2,4,April,D004,C009,V021,R02,P008,Advertising expense - Marketing,Corporate Card,Posted,1203.06,120.31,1323.37,,,AUD,1.0
TX001095,2025-05-17,2025,2,5,May,D008,C014,V018,R04,P008,Utilities expense - Facilities,Invoice,Posted,267.59,26.76,294.35,PO-57681,INV-988954,AUD,1.0
TX001096,2026-03-07,2026,1,3,March,D001,C004,V021,R01,P008,Contractors expense - Information Technology,Invoice,Accrued,1023.25,102.33,1125.58,PO-73530,INV-429429,AUD,1.0
TX001097,2025-09-11,2025,3,9,September,D004,C011,V008,R01,P008,Office Supplies expense - Marketing,Direct Debit,Posted,167.97,16.8,184.77,,INV-360284,AUD,1.0
TX001098,2026-03-20,2026,1,3,March,D007,C012,V020,R03,P008,Telecommunications expense - Customer Service,Invoice,Posted,271.51,27.15,298.66,PO-20316,INV-486538,AUD,1.0
TX001099,2025-04-21,2025,2,4,April,D003,C007,V029,R03,P008,Training expense - Human Resources,Invoice,Posted,403.24,40.32,443.56,PO-69419,INV-398595,AUD,1.0
TX001100,2024-06-15,2024,2,6,June,D003,C006,V021,R05,P002,Travel expense - Human Resources,Invoice,Posted,556.56,55.66,612.22,PO-92429,INV-555354,AUD,1.0
TX001101,2025-10-23,2025,4,10,October,D006,C011,V003,R01,P008,Office Supplies expense - Operations,Corporate Card,Posted,292.08,29.21,321.29,,,AUD,1.0
TX001102,2026-01-10,2026,1,1,January,D003,C007,V010,R01,P001,Training expense - Human Resources,Corporate Card,Posted,108.49,10.85,119.34,,,AUD,1.0
TX001103,2024-12-31,2024,4,12,December,D006,C003,V032,R02,P008,Hardware expense - Operations,Invoice,Posted,1279.63,127.96,1407.59,PO-81840,INV-962816,AUD,1.0
TX001104,2024-04-01,2024,2,4,April,D004,C009,V017,R01,P008,Advertising expense - Marketing,Invoice,Posted,2651.48,265.15,2916.63,PO-30005,INV-244360,AUD,1.0
TX001105,2025-05-27,2025,2,5,May,D006,C006,V026,R02,P008,Travel expense - Operations,Corporate Card,Posted,654.87,65.49,720.36,,,AUD,1.0
TX001106,2025-08-26,2025,3,8,August,D001,C002,V023,R01,P008,Cloud Services expense - Information Technology,Invoice,Posted,2480.1,248.01,2728.11,PO-37889,INV-259651,AUD,1.0
TX001107,2025-07-03,2025,3,7,July,D001,C012,V024,R03,P004,Telecommunications expense - Information Technology,Invoice,Posted,395.42,39.54,434.96,PO-52868,INV-372988,AUD,1.0
TX001108,2025-02-06,2025,1,2,February,D002,C016,V033,R01,P001,Insurance expense - Finance,Invoice,Posted,687.87,68.79,756.66,PO-36946,INV-309864,AUD,1.0
TX001109,2026-02-16,2026,1,2,February,D005,C019,V020,R03,P008,Vehicle Expenses expense - Sales,Corporate Card,Posted,689.68,68.97,758.65,,,AUD,1.0
TX001110,2024-09-15,2024,3,9,September,D004,C010,V012,R01,P001,Events expense - Marketing,Expense Claim,Posted,2162.24,216.22,2378.46,,,AUD,1.0
TX001111,2025-02-04,2025,1,2,February,D003,C007,V016,R02,P008,Training expense - Human Resources,Expense Claim,Posted,214.05,21.41,235.46,,,AUD,1.0
TX001112,2025-10-23,2025,4,10,October,D004,C009,V018,R03,P006,Advertising expense - Marketing,Direct Debit,Posted,1295.8,129.58,1425.38,,INV-375487,AUD,1.0
TX001113,2025-04-12,2025,2,4,April,D004,C001,V002,R04,P008,Software & SaaS expense - Marketing,Corporate Card,Posted,623.87,62.39,686.26,,,AUD,1.0
TX001114,2025-12-12,2025,4,12,December,D005,C009,V005,R01,P008,Advertising expense - Sales,Invoice,Posted,2053.22,205.32,2258.54,PO-75198,INV-553496,AUD,1.0
TX001115,2026-04-30,2026,2,4,April,D008,C013,V003,R01,P001,Rent expense - Facilities,Invoice,Accrued,3559.05,355.91,3914.96,PO-34650,INV-346225,AUD,1.0
TX001116,2025-12-07,2025,4,12,December,D008,C016,V028,R01,P008,Insurance expense - Facilities,Direct Debit,Posted,573.72,57.37,631.09,,INV-400434,AUD,1.0
TX001117,2025-01-07,2025,1,1,January,D002,C007,V035,R01,P008,Training expense - Finance,Invoice,Posted,78.27,7.83,86.1,PO-93796,INV-463633,AUD,1.0
TX001118,2025-02-20,2025,1,2,February,D003,C008,V023,R02,P008,Recruitment expense - Human Resources,Corporate Card,Posted,582.19,58.22,640.41,,,AUD,1.0
TX001119,2025-02-21,2025,1,2,February,D006,C011,V009,R01,P004,Office Supplies expense - Operations,Invoice,Posted,158.9,15.89,174.79,PO-31532,INV-144832,AUD,1.0
TX001120,2024-12-17,2024,4,12,December,D003,C008,V011,R01,P008,Recruitment expense - Human Resources,Expense Claim,Posted,1122.09,112.21,1234.3,,,AUD,1.0
TX001121,2025-02-09,2025,1,2,February,D002,C017,V033,R02,P002,Legal & Compliance expense - Finance,Invoice,Posted,687.53,68.75,756.28,PO-31587,INV-875643,AUD,1.0
TX001122,2024-08-20,2024,3,8,August,D006,C011,V024,R01,P008,Office Supplies expense - Operations,Corporate Card,Posted,246.34,24.63,270.97,,,AUD,1.0
TX001123,2026-02-06,2026,1,2,February,D007,C001,V010,R01,P008,Software & SaaS expense - Customer Service,Invoice,Posted,2143.37,214.34,2357.71,PO-50180,INV-353580,AUD,1.0
TX001124,2026-02-12,2026,1,2,February,D007,C007,V007,R04,P008,Training expense - Customer Service,Invoice,Posted,114.77,11.48,126.25,PO-18784,INV-365744,AUD,1.0
TX001125,2025-04-08,2025,2,4,April,D002,C006,V001,R05,P008,Travel expense - Finance,Invoice,Posted,719.33,71.93,791.26,PO-87291,INV-601680,AUD,1.0
TX001126,2025-10-12,2025,4,10,October,D001,C012,V021,R02,P001,Telecommunications expense - Information Technology,Invoice,Posted,300.83,30.08,330.91,PO-22845,INV-543234,AUD,1.0
TX001127,2025-12-06,2025,4,12,December,D006,C019,V003,R02,P001,Vehicle Expenses expense - Operations,Invoice,Posted,409.36,40.94,450.3,PO-92745,INV-198572,AUD,1.0
TX001128,2025-04-10,2025,2,4,April,D007,C007,V003,R01,P008,Training expense - Customer Service,Corporate Card,Posted,166.9,16.69,183.59,,,AUD,1.0
TX001129,2024-04-07,2024,2,4,April,D001,C012,V002,R01,P008,Telecommunications expense - Information Technology,Invoice,Posted,1066.31,106.63,1172.94,PO-60879,INV-940231,AUD,1.0
TX001130,2025-07-02,2025,3,7,July,D001,C003,V032,R02,P008,Hardware expense - Information Technology,Direct Debit,Posted,413.54,41.35,454.89,,INV-547460,AUD,1.0
TX001131,2024-04-22,2024,2,4,April,D003,C001,V001,R01,P008,Software & SaaS expense - Human Resources,Corporate Card,Posted,566.89,56.69,623.58,,,AUD,1.0
TX001132,2024-11-05,2024,4,11,November,D003,C004,V032,R01,P008,Contractors expense - Human Resources,Corporate Card,Posted,888.99,88.9,977.89,,,AUD,1.0
TX001133,2024-05-22,2024,2,5,May,D003,C011,V002,R05,P008,Office Supplies expense - Human Resources,Corporate Card,Posted,195.96,19.6,215.56,,,AUD,1.0
TX001134,2025-12-11,2025,4,12,December,D006,C019,V003,R02,P007,Vehicle Expenses expense - Operations,Invoice,Posted,438.29,43.83,482.12,PO-97123,INV-475015,AUD,1.0
TX001135,2025-05-01,2025,2,5,May,D007,C020,V009,R04,P008,Customer Support Tools expense - Customer Service,Invoice,Posted,403.61,40.36,443.97,PO-81554,INV-491451,AUD,1.0
TX001136,2025-07-24,2025,3,7,July,D005,C010,V012,R01,P008,Events expense - Sales,Invoice,Posted,876.51,87.65,964.16,PO-61211,INV-111737,AUD,1.0
TX001137,2025-01-15,2025,1,1,January,D001,C005,V018,R04,P002,Consulting expense - Information Technology,Direct Debit,Accrued,1365.82,136.58,1502.4,,INV-603724,AUD,1.0
TX001138,2026-03-31,2026,1,3,March,D004,C004,V014,R03,P008,Contractors expense - Marketing,Corporate Card,Posted,717.54,71.75,789.29,,,AUD,1.0
TX001139,2024-05-29,2024,2,5,May,D003,C008,V031,R01,P008,Recruitment expense - Human Resources,Invoice,Posted,1519.17,151.92,1671.09,PO-92001,INV-479293,AUD,1.0
TX001140,2024-08-18,2024,3,8,August,D005,C010,V021,R01,P007,Events expense - Sales,Direct Debit,Posted,544.23,54.42,598.65,,INV-744764,AUD,1.0
TX001141,2026-03-20,2026,1,3,March,D007,C004,V032,R01,P008,Contractors expense - Customer Service,Invoice,Posted,3096.48,309.65,3406.13,PO-29079,INV-910463,AUD,1.0
TX001142,2025-10-18,2025,4,10,October,D001,C003,V022,R01,P004,Hardware expense - Information Technology,Invoice,Accrued,515.9,51.59,567.49,PO-77035,INV-611482,AUD,1.0
TX001143,2025-01-30,2025,1,1,January,D003,C007,V022,R01,P008,Training expense - Human Resources,Invoice,Accrued,310.02,31.0,341.02,PO-47872,INV-723309,AUD,1.0
TX001144,2025-06-09,2025,2,6,June,D004,C006,V016,R05,P005,Travel expense - Marketing,Invoice,Posted,569.63,56.96,626.59,PO-63941,INV-392051,AUD,1.0
TX001145,2024-09-27,2024,3,9,September,D007,C004,V009,R03,P008,Contractors expense - Customer Service,Invoice,Posted,5804.13,580.41,6384.54,PO-82470,INV-436742,AUD,1.0
TX001146,2024-07-28,2024,3,7,July,D008,C014,V019,R02,P002,Utilities expense - Facilities,Direct Debit,Posted,934.61,93.46,1028.07,,INV-778929,AUD,1.0
TX001147,2026-04-09,2026,2,4,April,D008,C011,V018,R01,P008,Office Supplies expense - Facilities,Invoice,Posted,621.66,62.17,683.83,PO-26309,INV-494853,AUD,1.0
TX001148,2026-04-12,2026,2,4,April,D007,C001,V017,R01,P008,Software & SaaS expense - Customer Service,Expense Claim,Posted,2744.31,274.43,3018.74,,,AUD,1.0
TX001149,2025-08-04,2025,3,8,August,D007,C004,V032,R01,P008,Contractors expense - Customer Service,Invoice,Posted,2106.28,210.63,2316.91,PO-57360,INV-897048,AUD,1.0
TX001150,2026-03-31,2026,1,3,March,D001,C001,V035,R04,P004,Software & SaaS expense - Information Technology,Direct Debit,Posted,347.64,34.76,382.4,,INV-792371,AUD,1.0
TX001151,2025-08-03,2025,3,8,August,D001,C001,V018,R01,P008,Software & SaaS expense - Information Technology,Invoice,Posted,693.72,69.37,763.09,PO-82432,INV-470725,AUD,1.0
TX001152,2026-05-10,2026,2,5,May,D004,C004,V015,R01,P008,Contractors expense - Marketing,Invoice,Posted,1200.95,120.1,1321.05,PO-90495,INV-382831,AUD,1.0
TX001153,2026-04-08,2026,2,4,April,D008,C003,V015,R01,P008,Hardware expense - Facilities,Direct Debit,Posted,379.84,37.98,417.82,,INV-103322,AUD,1.0
TX001154,2024-09-01,2024,3,9,September,D005,C010,V025,R02,P008,Events expense - Sales,Direct Debit,Posted,1101.56,110.16,1211.72,,INV-257690,AUD,1.0
TX001155,2026-01-26,2026,1,1,January,D007,C020,V018,R03,P001,Customer Support Tools expense - Customer Service,Invoice,Posted,226.1,22.61,248.71,PO-12715,INV-623273,AUD,1.0
TX001156,2025-06-03,2025,2,6,June,D007,C012,V005,R03,P006,Telecommunications expense - Customer Service,Invoice,Posted,598.68,59.87,658.55,PO-51184,INV-470425,AUD,1.0
TX001157,2025-02-18,2025,1,2,February,D005,C006,V025,R03,P008,Travel expense - Sales,Invoice,Posted,861.26,86.13,947.39,PO-18479,INV-574214,AUD,1.0
TX001158,2025-12-31,2025,4,12,December,D001,C004,V002,R02,P005,Contractors expense - Information Technology,Direct Debit,Posted,1597.83,159.78,1757.61,,INV-339659,AUD,1.0
TX001159,2024-10-02,2024,4,10,October,D006,C006,V034,R02,P003,Travel expense - Operations,Direct Debit,Posted,1321.26,132.13,1453.39,,INV-194343,USD,1.5047
TX001160,2025-12-25,2025,4,12,December,D003,C001,V017,R03,P008,Software & SaaS expense - Human Resources,Direct Debit,Accrued,918.17,91.82,1009.99,,INV-340216,AUD,1.0
TX001161,2025-02-23,2025,1,2,February,D005,C006,V006,R02,P004,Travel expense - Sales,Direct Debit,Posted,971.47,97.15,1068.62,,INV-877094,AUD,1.0
TX001162,2024-06-29,2024,2,6,June,D005,C012,V011,R02,P007,Telecommunications expense - Sales,Invoice,Posted,66.57,6.66,73.23,PO-23305,INV-382113,AUD,1.0
TX001163,2026-04-16,2026,2,4,April,D003,C008,V024,R01,P008,Recruitment expense - Human Resources,Direct Debit,Posted,545.8,54.58,600.38,,INV-996959,AUD,1.0
TX001164,2024-06-24,2024,2,6,June,D005,C012,V004,R04,P008,Telecommunications expense - Sales,Invoice,Posted,330.06,33.01,363.07,PO-89818,INV-974805,AUD,1.0
TX001165,2025-01-11,2025,1,1,January,D005,C010,V008,R01,P003,Events expense - Sales,Corporate Card,Pending,1079.41,107.94,1187.35,,,AUD,1.0
TX001166,2024-05-19,2024,2,5,May,D001,C003,V026,R02,P008,Hardware expense - Information Technology,Direct Debit,Posted,1126.02,112.6,1238.62,,INV-644898,AUD,1.0
TX001167,2024-12-28,2024,4,12,December,D007,C007,V033,R02,P006,Training expense - Customer Service,Invoice,Pending,470.54,47.05,517.59,PO-49117,INV-221148,AUD,1.0
TX001168,2025-09-10,2025,3,9,September,D007,C012,V021,R01,P006,Telecommunications expense - Customer Service,Invoice,Posted,364.11,36.41,400.52,PO-68974,INV-719110,AUD,1.0
TX001169,2026-03-20,2026,1,3,March,D003,C011,V010,R04,P006,Office Supplies expense - Human Resources,Invoice,Posted,190.72,19.07,209.79,PO-70725,INV-236749,AUD,1.0
TX001170,2025-03-01,2025,1,3,March,D001,C002,V007,R05,P008,Cloud Services expense - Information Technology,Invoice,Posted,1009.74,100.97,1110.71,PO-66804,INV-181918,AUD,1.0
TX001171,2025-09-04,2025,3,9,September,D005,C009,V003,R04,P008,Advertising expense - Sales,Invoice,Posted,2149.34,214.93,2364.27,PO-23277,INV-253028,AUD,1.0
TX001172,2026-02-01,2026,1,2,February,D005,C001,V034,R01,P003,Software & SaaS expense - Sales,Invoice,Posted,740.63,74.06,814.69,PO-52800,INV-398767,AUD,1.0
TX001173,2025-01-11,2025,1,1,January,D001,C020,V029,R02,P002,Customer Support Tools expense - Information Technology,Invoice,Posted,1298.98,129.9,1428.88,PO-84232,INV-630524,AUD,1.0
TX001174,2024-03-09,2024,1,3,March,D003,C007,V018,R01,P008,Training expense - Human Resources,Invoice,Posted,100.19,10.02,110.21,PO-11587,INV-239399,AUD,1.0
TX001175,2024-07-18,2024,3,7,July,D007,C020,V010,R01,P008,Customer Support Tools expense - Customer Service,Expense Claim,Pending,580.89,58.09,638.98,,,AUD,1.0
TX001176,2024-06-16,2024,2,6,June,D001,C003,V015,R03,P008,Hardware expense - Information Technology,Direct Debit,Posted,167.67,16.77,184.44,,INV-581932,AUD,1.0
TX001177,2026-04-11,2026,2,4,April,D006,C018,V031,R03,P006,Freight & Logistics expense - Operations,Invoice,Posted,3428.29,342.83,3771.12,PO-53332,INV-762201,AUD,1.0
